Gene_name	Intron_coord	Strand	Annot	Coding	UTR
PABPC4	chr1:39563922-39564471	-	True	True	False
PABPC4	chr1:39563922-39564423	-	True	True	False
PABPC4	chr1:39563741-39564471	-	True	True	False
PABPC4	chr1:39563741-39564423	-	True	True	False
PABPC4	chr1:39563741-39563836	-	True	True	False
PABPC4	chr1:39562416-39563614	-	True	True	False
PABPC4	chr1:39562416-39563527	-	True	False	False
PABPC4	chr1:39562380-39563614	-	True	True	False
PABPC4	chr1:39562203-39562323	-	True	True	False
PABPC4	chr1:39561787-39562073	-	True	True	False
PABPC4	chr1:39561122-39561728	-	True	True	False
PABPC4	chr1:39561122-39561685	-	True	True	False
NT5C1A	chr1:39669878-39671904	-	False	False	False
NT5C1A	chr1:39666236-39671904	-	True	True	False
NT5C1A	chr1:39666236-39671887	-	False	False	False
NT5C1A	chr1:39666236-39669850	-	False	False	False
NT5C1A	chr1:39665650-39666069	-	True	True	False
NT5C1A	chr1:39663434-39666069	-	False	False	False
NT5C1A	chr1:39663434-39665521	-	True	True	False
NT5C1A	chr1:39661263-39663312	-	True	True	False
NT5C1A	chr1:39659486-39661079	-	True	True	False
BMP8B	chr1:39775038-39788152	-	True	True	False
BMP8B	chr1:39774456-39774849	-	True	True	False
BMP8B	chr1:39774425-39774849	-	False	False	False
BMP8B	chr1:39773903-39774308	-	False	False	False
BMP8B	chr1:39765008-39774308	-	False	False	False
BMP8B	chr1:39764817-39774308	-	True	True	False
BMP8B	chr1:39763791-39764623	-	True	True	False
BMP8B	chr1:39763202-39763712	-	True	True	False
BMP8B	chr1:39762359-39763092	-	False	False	False
BMP8B	chr1:39760568-39763092	-	True	True	False
OXCT2	chr1:39765008-39774308	-	False	False	True
OXCT2	chr1:39764817-39774308	-	False	False	True
TRIT1	chr1:39876132-39883318	-	True	False	True
TRIT1	chr1:39865667-39883318	-	True	False	True
TRIT1	chr1:39857417-39883318	-	True	True	True
TRIT1	chr1:39857417-39876062	-	True	False	True
TRIT1	chr1:39857417-39864710	-	True	False	True
TRIT1	chr1:39857417-39862788	-	False	False	True
TRIT1	chr1:39854068-39857277	-	True	True	True
TRIT1	chr1:39852951-39853970	-	False	False	True
TRIT1	chr1:39852876-39883318	-	True	True	True
TRIT1	chr1:39852876-39853970	-	True	True	True
TRIT1	chr1:39850261-39883318	-	True	False	True
TRIT1	chr1:39850261-39853970	-	True	False	True
TRIT1	chr1:39850261-39852731	-	True	True	True
TRIT1	chr1:39848097-39850123	-	True	False	True
TRIT1	chr1:39848097-39850119	-	True	True	True
TRIT1	chr1:39848091-39850119	-	True	True	True
TRIT1	chr1:39847747-39847986	-	True	False	True
TRIT1	chr1:39847660-39847986	-	True	True	True
TRIT1	chr1:39847297-39883318	-	True	False	True
TRIT1	chr1:39847297-39847986	-	True	True	True
TRIT1	chr1:39847297-39847548	-	True	True	True
TRIT1	chr1:39844640-39883318	-	True	True	True
TRIT1	chr1:39844640-39847548	-	True	True	True
TRIT1	chr1:39844640-39847220	-	True	True	True
TRIT1	chr1:39844218-39847220	-	True	False	True
TRIT1	chr1:39844218-39844531	-	True	True	True
TRIT1	chr1:39841913-39844101	-	True	True	False
PPT1	chr1:40094019-40097115	-	True	True	True
PPT1	chr1:40092507-40097115	-	True	True	True
PPT1	chr1:40092507-40097111	-	True	False	True
PPT1	chr1:40092507-40096809	-	True	False	True
PPT1	chr1:40092507-40093933	-	True	True	True
PPT1	chr1:40092504-40097115	-	True	True	True
PPT1	chr1:40092500-40097115	-	True	False	True
PPT1	chr1:40092172-40092398	-	True	True	True
PPT1	chr1:40091399-40092398	-	True	True	True
PPT1	chr1:40091399-40092045	-	True	True	True
PPT1	chr1:40091399-40091914	-	False	False	True
PPT1	chr1:40089582-40091329	-	True	False	True
PPT1	chr1:40089512-40097115	-	True	True	True
PPT1	chr1:40089512-40091329	-	True	True	True
PPT1	chr1:40080487-40097115	-	True	False	True
PPT1	chr1:40080487-40091329	-	True	True	True
PPT1	chr1:40080487-40089410	-	True	True	True
PPT1	chr1:40080487-40082184	-	True	True	True
PPT1	chr1:40078658-40080397	-	True	True	True
PPT1	chr1:40078658-40078812	-	True	False	True
PPT1	chr1:40076913-40089410	-	True	True	False
PPT1	chr1:40076913-40078560	-	True	True	False
PPT1	chr1:40075245-40076842	-	True	True	False
PPT1	chr1:40074183-40078560	-	True	True	False
PPT1	chr1:40074183-40076842	-	True	True	False
PPT1	chr1:40074183-40076730	-	True	True	False
PPT1	chr1:40074183-40075130	-	True	True	False
PPT1	chr1:40073457-40073673	-	True	False	True
COL9A2	chr1:40317309-40317588	-	True	False	True
COL9A2	chr1:40315664-40317354	-	True	False	True
COL9A2	chr1:40315664-40317123	-	True	True	True
COL9A2	chr1:40315664-40316651	-	True	True	True
COL9A2	chr1:40315664-40315845	-	True	False	True
COL9A2	chr1:40315660-40315845	-	True	True	True
COL9A2	chr1:40315465-40315590	-	True	False	True
COL9A2	chr1:40315409-40315590	-	True	False	True
COL9A2	chr1:40314387-40315590	-	True	True	True
COL9A2	chr1:40314387-40315238	-	True	False	True
COL9A2	chr1:40314387-40315127	-	False	False	True
COL9A2	chr1:40314267-40314352	-	True	True	True
COL9A2	chr1:40312784-40314205	-	True	True	True
COL9A2	chr1:40312784-40313115	-	False	False	True
COL9A2	chr1:40312609-40312731	-	True	True	False
COL9A2	chr1:40312479-40312574	-	True	True	False
COL9A2	chr1:40312112-40315590	-	True	True	False
COL9A2	chr1:40312112-40312456	-	True	True	False
COL9A2	chr1:40311715-40312456	-	False	True	False
COL9A2	chr1:40311715-40312059	-	True	True	False
COL9A2	chr1:40311547-40311662	-	True	True	False
COL9A2	chr1:40311286-40311500	-	True	True	False
COL9A2	chr1:40311286-40311488	-	False	True	False
COL9A2	chr1:40311146-40311230	-	True	True	False
COL9A2	chr1:40310767-40311093	-	True	True	False
COL9A2	chr1:40310668-40311093	-	False	False	False
COL9A2	chr1:40310317-40311093	-	False	True	False
COL9A2	chr1:40310317-40310714	-	True	True	False
COL9A2	chr1:40310317-40310507	-	False	False	False
COL9A2	chr1:40310164-40310264	-	True	True	False
COL9A2	chr1:40309991-40310111	-	True	True	False
COL9A2	chr1:40308245-40309938	-	True	True	False
COL9A2	chr1:40307756-40308192	-	True	True	False
COL9A2	chr1:40307499-40307703	-	True	True	False
COL9A2	chr1:40306401-40307446	-	False	False	False
COL9A2	chr1:40306187-40307446	-	True	True	False
COL9A2	chr1:40306187-40306284	-	False	False	False
COL9A2	chr1:40305768-40306143	-	True	True	False
COL9A2	chr1:40304847-40305715	-	True	True	False
COL9A2	chr1:40304847-40304926	-	True	False	False
COL9A2	chr1:40304529-40304794	-	True	True	False
COL9A2	chr1:40304391-40304476	-	True	True	False
COL9A2	chr1:40304099-40304320	-	True	True	False
COL9A2	chr1:40303972-40304064	-	True	True	False
COL9A2	chr1:40303839-40303928	-	True	True	False
COL9A2	chr1:40303676-40303807	-	True	True	False
COL9A2	chr1:40303185-40303530	-	True	True	False
COL9A2	chr1:40302809-40303530	-	True	True	False
COL9A2	chr1:40302809-40303131	-	True	True	False
COL9A2	chr1:40301889-40302621	-	True	True	False
COL9A2	chr1:40301381-40301812	-	True	True	False
RIMS3	chr1:40647842-40665394	-	True	True	True
RIMS3	chr1:40647762-40665394	-	True	True	True
RIMS3	chr1:40641956-40647668	-	True	True	True
RIMS3	chr1:40636057-40647668	-	False	False	False
RIMS3	chr1:40636057-40641709	-	True	True	False
RIMS3	chr1:40633181-40635916	-	True	True	False
RIMS3	chr1:40629372-40633069	-	True	True	False
RIMS3	chr1:40628949-40629271	-	True	True	False
RIMS3	chr1:40626729-40628810	-	True	True	False
SLFNL1	chr1:41020933-41021623	-	True	True	True
SLFNL1	chr1:41020933-41021530	-	True	True	True
SLFNL1	chr1:41020916-41021623	-	True	True	True
SLFNL1	chr1:41020870-41021623	-	True	True	True
SLFNL1	chr1:41020870-41021530	-	True	True	True
SLFNL1	chr1:41020778-41021530	-	True	True	True
SLFNL1	chr1:41020778-41020864	-	True	True	True
SLFNL1	chr1:41020489-41020600	-	True	False	False
SLFNL1	chr1:41018156-41020226	-	True	True	False
SLFNL1	chr1:41018147-41020226	-	True	True	False
SLFNL1	chr1:41017979-41020226	-	True	True	False
SLFNL1	chr1:41017377-41017635	-	True	True	False
SLFNL1	chr1:41016228-41017635	-	True	True	False
SLFNL1	chr1:41016228-41017234	-	True	True	False
SLFNL1	chr1:41015825-41015867	-	True	True	True
SCMH1	chr1:41186250-41242059	-	True	True	True
SCMH1	chr1:41186250-41203183	-	False	False	True
SCMH1	chr1:41186250-41194323	-	False	False	True
SCMH1	chr1:41162979-41186121	-	False	False	True
SCMH1	chr1:41161432-41186121	-	True	True	True
SCMH1	chr1:41161432-41162779	-	True	True	True
SCMH1	chr1:41160898-41161364	-	True	True	True
SCMH1	chr1:41160895-41161364	-	False	True	True
SCMH1	chr1:41159933-41160875	-	True	True	True
SCMH1	chr1:41152741-41160875	-	False	False	True
SCMH1	chr1:41152741-41159725	-	True	True	True
SCMH1	chr1:41151684-41160875	-	True	True	True
SCMH1	chr1:41151684-41159725	-	True	True	True
SCMH1	chr1:41151684-41152599	-	True	True	True
SCMH1	chr1:41143112-41160875	-	False	False	True
SCMH1	chr1:41143112-41159725	-	True	True	True
SCMH1	chr1:41143112-41151614	-	True	True	True
SCMH1	chr1:41117010-41142878	-	True	True	False
SCMH1	chr1:41117010-41142874	-	False	False	False
SCMH1	chr1:41113553-41116922	-	False	False	False
SCMH1	chr1:41113526-41116922	-	True	True	False
SCMH1	chr1:41075451-41142878	-	True	True	False
SCMH1	chr1:41075451-41113283	-	True	True	False
SCMH1	chr1:41070721-41113283	-	False	False	False
SCMH1	chr1:41070721-41075219	-	True	True	False
SCMH1	chr1:41048890-41113283	-	True	True	False
SCMH1	chr1:41048890-41070595	-	True	True	False
SCMH1	chr1:41046598-41048690	-	True	True	False
SCMH1	chr1:41041565-41046418	-	True	False	False
SCMH1	chr1:41041565-41046407	-	True	False	False
SCMH1	chr1:41037541-41046418	-	True	False	False
SCMH1	chr1:41037541-41046407	-	True	True	False
SCMH1	chr1:41037541-41045713	-	True	False	False
SCMH1	chr1:41037541-41041311	-	True	False	False
SCMH1	chr1:41034119-41037362	-	False	False	False
SCMH1	chr1:41034102-41037362	-	True	False	False
SCMH1	chr1:41034048-41037362	-	True	True	False
SCMH1	chr1:41028745-41033983	-	False	False	False
SCMH1	chr1:41028726-41037362	-	True	True	False
SCMH1	chr1:41028726-41033983	-	True	True	False
SCMH1	chr1:41028319-41028584	-	True	True	False
SCMH1	chr1:41027475-41028157	-	True	True	True
SCMH1	chr1:41025893-41028157	-	False	False	True
EDN2	chr1:41484668-41486006	-	False	False	True
EDN2	chr1:41484203-41486006	-	False	False	False
EDN2	chr1:41484203-41484538	-	True	True	False
EDN2	chr1:41484112-41484538	-	True	False	False
EDN2	chr1:41483801-41484047	-	True	False	False
EDN2	chr1:41483078-41484047	-	False	False	False
EDN2	chr1:41483078-41483750	-	True	False	False
EDN2	chr1:41482588-41484047	-	True	True	False
EDN2	chr1:41482588-41483750	-	True	False	False
EDN2	chr1:41482588-41482910	-	True	False	False
EDN2	chr1:41481193-41482466	-	True	True	False
EDN2	chr1:41480875-41481095	-	True	False	False
EDN2	chr1:41479502-41482466	-	True	True	False
EDN2	chr1:41479502-41481095	-	True	True	False
EDN2	chr1:41479502-41480701	-	True	False	False
HIVEP3	chr1:42015038-42035807	-	False	False	True
HIVEP3	chr1:41939648-42035807	-	False	False	True
HIVEP3	chr1:41939648-41975799	-	False	False	True
HIVEP3	chr1:41918524-42035807	-	True	False	True
HIVEP3	chr1:41918524-41919962	-	False	False	True
HIVEP3	chr1:41918524-41919835	-	False	False	True
HIVEP3	chr1:41869630-41918413	-	False	False	True
HIVEP3	chr1:41869630-41882599	-	False	False	True
HIVEP3	chr1:41865615-41918413	-	False	False	True
HIVEP3	chr1:41865615-41869547	-	True	False	True
HIVEP3	chr1:41864748-41865548	-	False	False	True
HIVEP3	chr1:41864648-41865548	-	True	False	True
HIVEP3	chr1:41849089-41918413	-	True	False	True
HIVEP3	chr1:41849089-41864578	-	True	False	True
HIVEP3	chr1:41849035-41918413	-	False	False	True
HIVEP3	chr1:41849035-41882599	-	False	False	True
HIVEP3	chr1:41849035-41864578	-	False	False	True
HIVEP3	chr1:41848445-41848871	-	True	False	True
HIVEP3	chr1:41841744-41864578	-	False	False	True
HIVEP3	chr1:41803737-41806762	-	False	False	True
HIVEP3	chr1:41707548-41806762	-	False	False	True
HIVEP3	chr1:41700995-41918413	-	True	True	True
HIVEP3	chr1:41688867-41700916	-	False	False	True
HIVEP3	chr1:41628947-41918413	-	True	True	True
HIVEP3	chr1:41628947-41700916	-	True	True	True
HIVEP3	chr1:41628947-41662134	-	True	True	True
HIVEP3	chr1:41628947-41646049	-	False	False	True
HIVEP3	chr1:41585318-41628749	-	True	True	True
HIVEP3	chr1:41585318-41623270	-	False	False	True
HIVEP3	chr1:41585315-41628749	-	False	False	True
HIVEP3	chr1:41579842-41580042	-	False	False	False
HIVEP3	chr1:41579832-41580042	-	False	False	False
HIVEP3	chr1:41575689-41579737	-	True	True	False
HIVEP3	chr1:41557155-41575544	-	False	False	False
HIVEP3	chr1:41537576-41575544	-	False	False	False
HIVEP3	chr1:41524910-41575544	-	True	True	False
HIVEP3	chr1:41518488-41575544	-	True	False	False
HIVEP3	chr1:41518488-41524735	-	True	True	False
HIVEP3	chr1:41513750-41518402	-	True	True	False
HIVEP3	chr1:41511266-41512816	-	True	True	False
HIVEP3	chr1:41511263-41512816	-	True	True	False
ENSG00000284895	chr1:41585318-41628749	-	True	True	False
ENSG00000284895	chr1:41585318-41623270	-	False	False	False
ENSG00000284895	chr1:41585315-41628749	-	False	True	False
FOXJ3	chr1:42323827-42335059	-	False	False	True
FOXJ3	chr1:42323827-42334925	-	True	True	True
FOXJ3	chr1:42323827-42326594	-	False	False	True
FOXJ3	chr1:42323827-42326404	-	False	False	True
FOXJ3	chr1:42315455-42323684	-	True	True	True
FOXJ3	chr1:42311110-42335626	-	True	True	True
FOXJ3	chr1:42311110-42335059	-	True	True	True
FOXJ3	chr1:42311110-42323684	-	False	False	True
FOXJ3	chr1:42311110-42315346	-	True	True	True
FOXJ3	chr1:42278784-42311050	-	False	False	True
FOXJ3	chr1:42278672-42311050	-	True	True	True
FOXJ3	chr1:42265189-42311050	-	False	False	True
FOXJ3	chr1:42265189-42278348	-	True	True	True
FOXJ3	chr1:42244515-42265115	-	False	False	True
FOXJ3	chr1:42227966-42265115	-	True	True	True
FOXJ3	chr1:42205863-42227883	-	True	True	True
FOXJ3	chr1:42199230-42227883	-	True	True	True
FOXJ3	chr1:42199230-42205762	-	True	True	True
FOXJ3	chr1:42195064-42199102	-	True	True	True
FOXJ3	chr1:42191719-42194890	-	True	True	True
FOXJ3	chr1:42189404-42191303	-	True	True	True
FOXJ3	chr1:42188928-42189303	-	True	True	True
FOXJ3	chr1:42182024-42188737	-	True	True	False
FOXJ3	chr1:42182009-42188737	-	False	True	False
FOXJ3	chr1:42179825-42181917	-	True	True	False
ZMYND12	chr1:42450059-42455888	-	True	True	False
ZMYND12	chr1:42448638-42455888	-	False	False	False
ZMYND12	chr1:42448638-42449918	-	True	True	False
ZMYND12	chr1:42440025-42455888	-	True	False	False
ZMYND12	chr1:42440025-42449918	-	True	False	False
ZMYND12	chr1:42440025-42448467	-	True	True	False
ZMYND12	chr1:42436543-42439856	-	True	True	False
ZMYND12	chr1:42435385-42436421	-	True	True	False
ZMYND12	chr1:42433288-42435274	-	True	True	False
ZMYND12	chr1:42430858-42433143	-	True	True	False
P3H1	chr1:42762475-42766507	-	True	True	False
P3H1	chr1:42762346-42766507	-	True	True	False
P3H1	chr1:42759393-42762323	-	True	False	False
P3H1	chr1:42759390-42766507	-	False	True	False
P3H1	chr1:42759390-42762323	-	True	True	False
P3H1	chr1:42758983-42759201	-	True	True	False
P3H1	chr1:42757945-42758852	-	True	False	False
P3H1	chr1:42757922-42758852	-	True	True	False
P3H1	chr1:42757857-42758852	-	False	False	False
P3H1	chr1:42756455-42757783	-	True	False	False
P3H1	chr1:42756452-42757783	-	False	False	False
P3H1	chr1:42755637-42757783	-	True	True	False
P3H1	chr1:42755637-42756401	-	True	False	False
P3H1	chr1:42755217-42757783	-	False	True	False
P3H1	chr1:42755217-42755548	-	True	True	False
P3H1	chr1:42754990-42755165	-	True	True	False
P3H1	chr1:42752664-42754869	-	True	True	False
P3H1	chr1:42752369-42752537	-	True	True	False
P3H1	chr1:42751834-42752274	-	True	False	False
P3H1	chr1:42751740-42752274	-	True	False	False
P3H1	chr1:42750336-42752274	-	True	True	False
P3H1	chr1:42750336-42751641	-	True	False	False
P3H1	chr1:42748317-42750186	-	True	True	False
P3H1	chr1:42748315-42750186	-	False	False	False
P3H1	chr1:42747798-42748200	-	True	True	False
P3H1	chr1:42747540-42747723	-	False	False	False
P3H1	chr1:42747412-42747723	-	True	True	False
P3H1	chr1:42747408-42747723	-	False	False	False
P3H1	chr1:42746852-42747272	-	True	True	False
P3H1	chr1:42746852-42747253	-	True	True	False
P3H1	chr1:42746852-42747071	-	False	True	False
P3H1	chr1:42746847-42747272	-	False	True	False
SVBP	chr1:42816605-42817190	-	False	False	True
SVBP	chr1:42816580-42817190	-	True	True	True
SVBP	chr1:42816580-42816900	-	False	False	True
SVBP	chr1:42816580-42816754	-	True	True	True
SVBP	chr1:42813904-42816431	-	True	False	False
SVBP	chr1:42813900-42816431	-	False	False	False
SVBP	chr1:42807500-42816431	-	True	True	False
SLC2A1	chr1:42954354-42958634	-	True	False	False
SLC2A1	chr1:42951930-42958634	-	True	True	False
SLC2A1	chr1:42943321-42958634	-	True	True	False
SLC2A1	chr1:42931206-42958634	-	True	True	False
SLC2A1	chr1:42931206-42943226	-	True	True	False
SLC2A1	chr1:42930866-42931046	-	True	True	False
SLC2A1	chr1:42930035-42930626	-	True	True	False
SLC2A1	chr1:42929780-42930626	-	True	False	False
SLC2A1	chr1:42929780-42929873	-	True	True	False
SLC2A1	chr1:42929733-42929873	-	True	True	False
SLC2A1	chr1:42929314-42929593	-	True	True	False
SLC2A1	chr1:42929033-42929210	-	True	True	False
SLC2A1	chr1:42927808-42928932	-	True	True	False
SLC2A1	chr1:42927241-42927605	-	True	True	False
SLC2A1	chr1:42926978-42930626	-	True	True	False
SLC2A1	chr1:42926857-42928977	-	True	True	False
EBNA1BP2	chr1:43261918-43270906	-	True	False	True
EBNA1BP2	chr1:43237679-43261842	-	False	False	True
EBNA1BP2	chr1:43215393-43261842	-	True	False	True
EBNA1BP2	chr1:43215393-43250219	-	True	False	True
EBNA1BP2	chr1:43211567-43215266	-	True	False	True
EBNA1BP2	chr1:43211497-43215317	-	True	False	True
EBNA1BP2	chr1:43206392-43211450	-	True	False	True
EBNA1BP2	chr1:43194949-43206346	-	True	False	True
EBNA1BP2	chr1:43181784-43215266	-	True	False	True
EBNA1BP2	chr1:43172863-43211450	-	True	False	True
EBNA1BP2	chr1:43172428-43172720	-	True	False	True
EBNA1BP2	chr1:43172141-43172280	-	True	True	True
EBNA1BP2	chr1:43171969-43172053	-	True	True	False
EBNA1BP2	chr1:43171651-43171886	-	True	True	False
EBNA1BP2	chr1:43170879-43171479	-	True	True	False
EBNA1BP2	chr1:43169028-43170756	-	True	True	False
EBNA1BP2	chr1:43167235-43168939	-	True	True	False
EBNA1BP2	chr1:43166919-43167160	-	True	True	False
EBNA1BP2	chr1:43164805-43166826	-	True	True	False
EBNA1BP2	chr1:43164493-43164643	-	True	True	False
ELOVL1	chr1:43367618-43367915	-	False	False	True
ELOVL1	chr1:43366416-43367915	-	False	False	True
ELOVL1	chr1:43366416-43367337	-	True	False	True
ELOVL1	chr1:43366411-43367915	-	True	False	True
ELOVL1	chr1:43365623-43385046	-	False	False	True
ELOVL1	chr1:43365623-43367915	-	True	True	True
ELOVL1	chr1:43365623-43367486	-	True	True	True
ELOVL1	chr1:43365623-43367051	-	True	False	True
ELOVL1	chr1:43365623-43366268	-	True	False	True
ELOVL1	chr1:43365623-43366159	-	False	False	True
ELOVL1	chr1:43365376-43365564	-	True	True	False
ELOVL1	chr1:43365097-43365186	-	True	False	False
ELOVL1	chr1:43365008-43365564	-	True	False	False
ELOVL1	chr1:43365008-43365186	-	True	True	False
ELOVL1	chr1:43364794-43365186	-	True	True	False
ELOVL1	chr1:43364794-43364928	-	True	True	False
ELOVL1	chr1:43364647-43364738	-	True	True	False
ELOVL1	chr1:43364460-43364619	-	True	False	False
ELOVL1	chr1:43364460-43364615	-	True	False	False
ELOVL1	chr1:43364460-43364542	-	True	True	False
ELOVL1	chr1:43364137-43364738	-	True	True	False
ELOVL1	chr1:43364137-43364324	-	True	True	False
MED8	chr1:43388489-43389759	-	True	True	True
MED8	chr1:43388428-43389759	-	True	True	True
MED8	chr1:43388428-43389717	-	False	True	True
MED8	chr1:43387647-43388310	-	True	True	True
MED8	chr1:43387629-43388310	-	True	True	True
MED8	chr1:43387607-43388310	-	False	False	True
MED8	chr1:43386998-43387503	-	True	True	False
MED8	chr1:43386966-43387503	-	False	False	False
